Order ID,Order Date,Region,Category,Sub-Category,Quantity,Unit Price,Unit Cost,Sales,Cost,Profit
ORD07154,2/13/2024,West,Technology,Phones,9,295.73,222.67,2661.57,2004.03,657.54
ORD07155,1/27/2023,East,Office Supplies,Storage,7,219.7,121.98,1537.9,853.86,684.04
ORD07156,9/29/2023,East,Furniture,Bookcases,2,29.84,15.18,59.68,30.36,29.32
ORD07157,11/3/2022,East,Technology,Laptops,4,342.94,183.59,1371.76,734.36,637.4
ORD07158,7/14/2025,West,Furniture,Chairs,7,211.81,130.67,1482.67,914.69,567.98
ORD07159,6/13/2024,East,Furniture,Chairs,9,143.81,86.52,1294.29,778.68,515.61
ORD07160,10/14/2023,North,Office Supplies,Storage,9,213.66,164.81,1922.94,1483.29,439.65
ORD07161,4/20/2024,West,Technology,Phones,1,67.03,36.59,67.03,36.59,30.44
ORD07162,10/22/2024,South,Technology,Laptops,1,189.88,113.24,189.88,113.24,76.64
ORD07163,6/4/2023,East,Technology,Accessories,2,205.62,112.34,411.24,224.68,186.56
ORD07164,9/28/2023,South,Furniture,Tables,9,309.18,167.67,2782.62,1509.03,1273.59
ORD07165,8/25/2025,South,Furniture,Tables,7,414.7,297.49,2902.9,2082.43,820.47
ORD07166,1/10/2024,South,Technology,Phones,8,186.45,128.42,1491.6,1027.36,464.24
ORD07167,4/14/2023,North,Furniture,Bookcases,4,82.57,63.54,330.28,254.16,76.12
ORD07168,7/31/2022,East,Furniture,Tables,2,463.63,344.33,927.26,688.66,238.6
ORD07169,2/9/2025,South,Technology,Laptops,3,93.24,53.52,279.72,160.56,119.16
ORD07170,10/28/2024,North,Office Supplies,Storage,8,333.75,242.9,2670,1943.2,726.8
ORD07171,3/14/2024,North,Furniture,Tables,4,477.61,273.88,1910.44,1095.52,814.92
ORD07172,4/22/2023,East,Furniture,Bookcases,5,179.73,125.55,898.65,627.75,270.9
ORD07173,5/23/2024,South,Furniture,Chairs,5,73.12,55.98,365.6,279.9,85.7
ORD07174,4/5/2023,West,Furniture,Tables,2,120.76,82.64,241.52,165.28,76.24
ORD07175,9/10/2022,East,Office Supplies,Storage,6,235.72,135.37,1414.32,812.22,602.1
ORD07176,1/22/2024,South,Office Supplies,Binders,1,283.11,168.3,283.11,168.3,114.81
ORD07177,9/7/2024,East,Office Supplies,Paper,9,186.16,114.39,1675.44,1029.51,645.93
ORD07178,5/3/2024,West,Furniture,Chairs,6,100.82,69.39,604.92,416.34,188.58
ORD07179,8/24/2022,North,Office Supplies,Storage,3,439.03,350.71,1317.09,1052.13,264.96
ORD07180,8/22/2025,East,Office Supplies,Paper,3,96.16,52.07,288.48,156.21,132.27
ORD07181,4/23/2023,South,Furniture,Bookcases,7,319.9,227.59,2239.3,1593.13,646.17
ORD07182,11/10/2023,South,Furniture,Tables,3,272.41,199.31,817.23,597.93,219.3
ORD07183,11/9/2024,South,Office Supplies,Storage,2,333.83,174.81,667.66,349.62,318.04
ORD07184,8/4/2022,East,Technology,Laptops,2,434.41,343.24,868.82,686.48,182.34
ORD07185,5/4/2024,West,Furniture,Chairs,2,84.66,44.27,169.32,88.54,80.78
ORD07186,5/15/2022,North,Furniture,Chairs,8,320.97,212.63,2567.76,1701.04,866.72
ORD07187,6/23/2024,West,Office Supplies,Paper,7,74.57,57.02,521.99,399.14,122.85
ORD07188,2/26/2025,East,Office Supplies,Binders,5,402.3,245.99,2011.5,1229.95,781.55
ORD07189,2/14/2023,East,Furniture,Tables,3,172.46,108.91,517.38,326.73,190.65
ORD07190,12/16/2025,East,Technology,Laptops,8,422.2,325.11,3377.6,2600.88,776.72
ORD07191,8/10/2025,West,Technology,Laptops,9,135.08,105.84,1215.72,952.56,263.16
ORD07192,6/23/2025,North,Technology,Laptops,7,338,181.31,2366,1269.17,1096.83
ORD07193,3/27/2022,North,Technology,Laptops,2,56.47,29.38,112.94,58.76,54.18
ORD07194,7/10/2023,North,Technology,Accessories,7,221.92,121.44,1553.44,850.08,703.36
ORD07195,10/30/2025,West,Furniture,Chairs,2,255.78,176.46,511.56,352.92,158.64
ORD07196,1/13/2023,South,Furniture,Chairs,2,376.75,279.11,753.5,558.22,195.28
ORD07197,11/14/2025,North,Furniture,Bookcases,6,430.97,219.15,2585.82,1314.9,1270.92
ORD07198,12/10/2024,South,Office Supplies,Binders,1,126.87,81.34,126.87,81.34,45.53
ORD07199,8/30/2022,North,Furniture,Tables,7,115.4,89.61,807.8,627.27,180.53
ORD07200,8/10/2025,South,Office Supplies,Binders,7,111.48,66.33,780.36,464.31,316.05
ORD07201,7/8/2024,East,Furniture,Chairs,7,411.15,227.18,2878.05,1590.26,1287.79
ORD07202,9/23/2022,East,Office Supplies,Storage,1,99.49,50.51,99.49,50.51,48.98
ORD07203,2/17/2025,East,Office Supplies,Storage,9,353.51,250.38,3181.59,2253.42,928.17
ORD07204,12/13/2023,South,Technology,Laptops,1,401.62,229.33,401.62,229.33,172.29
ORD07205,6/25/2025,East,Furniture,Bookcases,9,375.78,213.67,3382.02,1923.03,1458.99
ORD07206,3/11/2022,West,Furniture,Bookcases,2,276.7,163.26,553.4,326.52,226.88
ORD07207,2/26/2022,West,Technology,Phones,7,169.91,134.06,1189.37,938.42,250.95
ORD07208,11/6/2025,North,Technology,Accessories,4,201.35,139.07,805.4,556.28,249.12
ORD07209,2/8/2022,East,Furniture,Bookcases,6,146.34,95.8,878.04,574.8,303.24
ORD07210,3/11/2024,West,Office Supplies,Storage,1,108.75,57.78,108.75,57.78,50.97
ORD07211,11/7/2024,North,Office Supplies,Paper,5,298.78,184.32,1493.9,921.6,572.3
ORD07212,1/2/2024,West,Furniture,Tables,3,40.33,22.73,120.99,68.19,52.8
ORD07213,4/4/2024,East,Office Supplies,Binders,3,407.55,299.76,1222.65,899.28,323.37
ORD07214,1/26/2024,North,Technology,Laptops,8,210.67,167.57,1685.36,1340.56,344.8
ORD07215,12/18/2022,North,Furniture,Bookcases,2,309.17,220.37,618.34,440.74,177.6
ORD07216,8/14/2025,East,Office Supplies,Binders,1,413.9,244.16,413.9,244.16,169.74
ORD07217,10/10/2022,North,Furniture,Bookcases,2,125.56,63.21,251.12,126.42,124.7
ORD07218,4/20/2022,South,Furniture,Bookcases,1,405.59,254.23,405.59,254.23,151.36
ORD07219,10/13/2024,West,Technology,Phones,8,491.67,318.58,3933.36,2548.64,1384.72
ORD07220,4/18/2025,East,Office Supplies,Storage,7,258.93,194.43,1812.51,1361.01,451.5
ORD07221,6/28/2023,East,Office Supplies,Storage,2,68.82,47.12,137.64,94.24,43.4
ORD07222,1/25/2022,North,Office Supplies,Storage,6,36.67,27.6,220.02,165.6,54.42
ORD07223,4/22/2024,East,Furniture,Tables,5,202.34,134.46,1011.7,672.3,339.4
ORD07224,3/1/2024,South,Office Supplies,Paper,6,451.42,294.03,2708.52,1764.18,944.34
ORD07225,1/8/2024,South,Technology,Phones,5,403.49,268.93,2017.45,1344.65,672.8
ORD07226,2/26/2022,East,Technology,Phones,2,61.5,31.15,123,62.3,60.7
ORD07227,6/29/2022,North,Technology,Laptops,1,365.07,227.63,365.07,227.63,137.44
ORD07228,8/20/2022,West,Technology,Laptops,7,79.16,39.85,554.12,278.95,275.17
ORD07229,12/9/2022,West,Office Supplies,Storage,6,140.2,77.15,841.2,462.9,378.3
ORD07230,4/22/2023,South,Technology,Accessories,8,168.06,102.36,1344.48,818.88,525.6
ORD07231,7/30/2023,West,Furniture,Tables,9,123.25,61.97,1109.25,557.73,551.52
ORD07232,3/31/2023,South,Technology,Laptops,3,249.14,154.04,747.42,462.12,285.3
ORD07233,6/9/2025,South,Office Supplies,Binders,3,113.73,74.63,341.19,223.89,117.3
ORD07234,10/16/2022,West,Furniture,Tables,3,86.05,55.92,258.15,167.76,90.39
ORD07235,5/21/2025,West,Technology,Accessories,1,426.36,329.44,426.36,329.44,96.92
ORD07236,9/15/2022,South,Furniture,Bookcases,9,386.87,279.56,3481.83,2516.04,965.79
ORD07237,6/14/2023,South,Furniture,Bookcases,3,161.77,124.33,485.31,372.99,112.32
ORD07238,11/18/2023,East,Office Supplies,Binders,4,276.82,197.66,1107.28,790.64,316.64
ORD07239,7/17/2024,North,Furniture,Bookcases,5,232.14,168.86,1160.7,844.3,316.4
ORD07240,8/17/2022,West,Office Supplies,Paper,9,271.1,201.87,2439.9,1816.83,623.07
ORD07241,6/3/2025,North,Office Supplies,Paper,8,37.19,23.31,297.52,186.48,111.04
ORD07242,8/19/2023,West,Technology,Laptops,3,172.77,117.57,518.31,352.71,165.6
ORD07243,3/11/2023,West,Technology,Accessories,8,259.21,193.55,2073.68,1548.4,525.28
ORD07244,5/31/2024,East,Furniture,Tables,8,342.35,183.77,2738.8,1470.16,1268.64
ORD07245,10/17/2024,South,Office Supplies,Paper,8,474.36,280.47,3794.88,2243.76,1551.12
ORD07246,2/6/2023,West,Technology,Laptops,6,320.42,251.44,1922.52,1508.64,413.88
ORD07247,9/14/2023,North,Technology,Laptops,5,367.84,249.23,1839.2,1246.15,593.05
ORD07248,3/29/2022,South,Technology,Laptops,4,259.09,155.34,1036.36,621.36,415
ORD07249,8/7/2023,West,Office Supplies,Paper,5,499.36,289.67,2496.8,1448.35,1048.45
ORD07250,11/5/2022,South,Technology,Accessories,8,399.76,274.02,3198.08,2192.16,1005.92
ORD07251,6/24/2024,North,Office Supplies,Storage,4,30.25,16.3,121,65.2,55.8
ORD07252,12/9/2022,South,Technology,Phones,1,252.17,137.13,252.17,137.13,115.04
ORD07253,3/12/2023,North,Office Supplies,Binders,9,392.77,303.69,3534.93,2733.21,801.72
ORD07254,6/26/2022,North,Technology,Phones,2,193.77,99.58,387.54,199.16,188.38
ORD07255,5/19/2022,North,Technology,Phones,1,401.52,231.41,401.52,231.41,170.11
ORD07256,7/13/2022,North,Technology,Laptops,9,433.9,263.47,3905.1,2371.23,1533.87
ORD07257,4/24/2025,East,Technology,Accessories,1,212.62,147.1,212.62,147.1,65.52
ORD07258,5/26/2025,North,Furniture,Bookcases,1,191.27,120.31,191.27,120.31,70.96
ORD07259,4/2/2025,East,Technology,Accessories,3,242.76,163.61,728.28,490.83,237.45
ORD07260,3/30/2025,West,Furniture,Chairs,6,348.35,240.71,2090.1,1444.26,645.84
ORD07261,7/31/2024,West,Technology,Laptops,3,83.05,57.81,249.15,173.43,75.72
ORD07262,6/9/2023,North,Office Supplies,Paper,4,220.88,124.86,883.52,499.44,384.08
ORD07263,12/1/2024,North,Office Supplies,Paper,5,170.19,93.44,850.95,467.2,383.75
ORD07264,7/3/2024,West,Office Supplies,Storage,2,280.65,191,561.3,382,179.3
ORD07265,7/29/2022,West,Furniture,Chairs,7,450.63,229.77,3154.41,1608.39,1546.02
ORD07266,1/11/2024,West,Technology,Laptops,9,398.87,228.8,3589.83,2059.2,1530.63
ORD07267,5/11/2024,North,Technology,Accessories,3,490.63,262.17,1471.89,786.51,685.38
ORD07268,7/22/2025,West,Furniture,Chairs,8,252.39,162.65,2019.12,1301.2,717.92
ORD07269,8/11/2024,North,Furniture,Tables,8,55.3,43.53,442.4,348.24,94.16
ORD07270,7/26/2025,West,Office Supplies,Binders,4,65.81,45.8,263.24,183.2,80.04
ORD07271,6/28/2025,West,Technology,Phones,9,313.68,223.73,2823.12,2013.57,809.55
ORD07272,8/26/2025,South,Office Supplies,Paper,5,160.62,102.52,803.1,512.6,290.5
ORD07273,4/12/2024,North,Furniture,Tables,6,239.63,187.09,1437.78,1122.54,315.24
ORD07274,5/20/2022,North,Office Supplies,Storage,7,199.02,108.52,1393.14,759.64,633.5
ORD07275,3/2/2024,East,Furniture,Chairs,8,300.56,167.62,2404.48,1340.96,1063.52
ORD07276,6/30/2023,North,Furniture,Tables,3,163.8,123.93,491.4,371.79,119.61
ORD07277,10/13/2024,North,Technology,Laptops,2,63.89,33.93,127.78,67.86,59.92
ORD07278,2/26/2022,South,Office Supplies,Paper,9,406.29,291.22,3656.61,2620.98,1035.63
ORD07279,4/22/2022,East,Technology,Accessories,2,465.28,286.74,930.56,573.48,357.08
ORD07280,1/5/2022,North,Furniture,Bookcases,5,475.15,238.97,2375.75,1194.85,1180.9
ORD07281,12/4/2025,East,Technology,Accessories,7,145.67,106.87,1019.69,748.09,271.6
ORD07282,12/8/2025,North,Technology,Laptops,7,404.4,310.79,2830.8,2175.53,655.27
ORD07283,4/20/2025,East,Furniture,Chairs,9,109.8,72.94,988.2,656.46,331.74
ORD07284,11/2/2024,North,Furniture,Chairs,8,434.57,323.59,3476.56,2588.72,887.84
ORD07285,9/24/2025,East,Technology,Phones,4,372.37,279.92,1489.48,1119.68,369.8
ORD07286,7/6/2025,West,Furniture,Bookcases,7,101.2,52.86,708.4,370.02,338.38
ORD07287,3/31/2022,South,Office Supplies,Paper,6,169.33,123.83,1015.98,742.98,273
ORD07288,9/8/2023,West,Furniture,Chairs,5,357.47,239.19,1787.35,1195.95,591.4
ORD07289,6/9/2024,North,Furniture,Tables,3,215.22,131.87,645.66,395.61,250.05
ORD07290,11/29/2023,North,Technology,Accessories,1,49.24,26.58,49.24,26.58,22.66
ORD07291,6/27/2025,North,Furniture,Tables,4,230.73,130.88,922.92,523.52,399.4
ORD07292,7/2/2025,West,Furniture,Chairs,9,300.14,168.05,2701.26,1512.45,1188.81
ORD07293,6/16/2024,South,Furniture,Bookcases,4,237.32,138.43,949.28,553.72,395.56
ORD07294,8/28/2024,South,Technology,Accessories,5,472.39,320.2,2361.95,1601,760.95
ORD07295,2/5/2025,South,Furniture,Tables,8,461.25,282.38,3690,2259.04,1430.96
ORD07296,10/30/2023,West,Office Supplies,Paper,4,275.43,203.78,1101.72,815.12,286.6
ORD07297,8/17/2023,South,Technology,Laptops,2,329.61,165.26,659.22,330.52,328.7
ORD07298,8/12/2023,South,Furniture,Chairs,5,56.53,43.54,282.65,217.7,64.95
ORD07299,4/30/2023,West,Technology,Phones,4,174.03,113.76,696.12,455.04,241.08
ORD07300,9/8/2024,North,Office Supplies,Binders,6,88.09,62.71,528.54,376.26,152.28
ORD07301,8/29/2024,South,Technology,Accessories,6,412.24,207.7,2473.44,1246.2,1227.24
ORD07302,7/5/2025,East,Office Supplies,Binders,1,245.31,141.76,245.31,141.76,103.55
ORD07303,10/1/2023,West,Furniture,Tables,8,222.53,158.04,1780.24,1264.32,515.92
ORD07304,9/23/2024,East,Office Supplies,Paper,5,341.32,260.77,1706.6,1303.85,402.75
ORD07305,10/9/2022,North,Technology,Laptops,5,270.64,194.22,1353.2,971.1,382.1
ORD07306,9/12/2024,West,Office Supplies,Paper,8,91.13,62.2,729.04,497.6,231.44
ORD07307,1/16/2025,West,Technology,Phones,7,378.9,263.98,2652.3,1847.86,804.44
ORD07308,5/12/2025,West,Technology,Accessories,4,224.52,124.29,898.08,497.16,400.92
ORD07309,1/16/2022,South,Technology,Phones,4,207.03,135.27,828.12,541.08,287.04
ORD07310,3/20/2025,East,Office Supplies,Storage,3,115.45,66.36,346.35,199.08,147.27
ORD07311,7/24/2024,East,Furniture,Tables,3,44.83,25.02,134.49,75.06,59.43
ORD07312,9/11/2022,South,Office Supplies,Paper,4,30.9,24.46,123.6,97.84,25.76
ORD07313,4/26/2025,North,Office Supplies,Paper,6,267.07,163.82,1602.42,982.92,619.5
ORD07314,11/25/2022,East,Technology,Laptops,8,407.53,317.59,3260.24,2540.72,719.52
ORD07315,6/28/2023,North,Technology,Accessories,8,138.39,101.55,1107.12,812.4,294.72
ORD07316,2/22/2024,North,Office Supplies,Binders,4,23.42,14.62,93.68,58.48,35.2
ORD07317,9/23/2024,West,Technology,Phones,9,40.09,25.72,360.81,231.48,129.33
ORD07318,11/21/2025,East,Office Supplies,Storage,2,424.28,246.14,848.56,492.28,356.28
ORD07319,9/15/2025,West,Office Supplies,Paper,2,435.94,259.35,871.88,518.7,353.18
ORD07320,4/24/2024,North,Furniture,Chairs,5,180.54,138.16,902.7,690.8,211.9
ORD07321,4/7/2025,East,Furniture,Tables,6,215.49,143.18,1292.94,859.08,433.86
ORD07322,1/1/2023,East,Technology,Phones,2,62.52,35.05,125.04,70.1,54.94
ORD07323,4/16/2025,West,Office Supplies,Binders,3,28.66,21.66,85.98,64.98,21
ORD07324,10/17/2023,West,Technology,Laptops,6,108.09,65.79,648.54,394.74,253.8
ORD07325,10/17/2025,North,Technology,Laptops,2,183.01,109.73,366.02,219.46,146.56
ORD07326,1/30/2024,East,Furniture,Tables,1,29.11,21.32,29.11,21.32,7.79
ORD07327,10/1/2023,North,Technology,Laptops,1,305.67,209.19,305.67,209.19,96.48
ORD07328,11/29/2024,North,Office Supplies,Storage,8,166.27,87.8,1330.16,702.4,627.76
ORD07329,7/12/2024,West,Office Supplies,Paper,4,389.7,208.93,1558.8,835.72,723.08
ORD07330,2/20/2023,East,Furniture,Tables,3,444.06,279.09,1332.18,837.27,494.91
ORD07331,10/10/2025,East,Technology,Laptops,7,493.21,272.74,3452.47,1909.18,1543.29
ORD07332,9/12/2022,East,Office Supplies,Paper,5,72.73,46.92,363.65,234.6,129.05
ORD07333,3/12/2025,West,Office Supplies,Binders,3,487.59,310.66,1462.77,931.98,530.79
ORD07334,12/11/2023,North,Technology,Phones,7,387.42,237.97,2711.94,1665.79,1046.15
ORD07335,7/31/2023,North,Office Supplies,Storage,7,409.22,262.19,2864.54,1835.33,1029.21
ORD07336,6/18/2024,West,Furniture,Tables,1,102.25,77.16,102.25,77.16,25.09
ORD07337,1/11/2022,East,Furniture,Chairs,1,68.94,35.21,68.94,35.21,33.73
ORD07338,1/26/2022,North,Furniture,Tables,7,124.3,88.71,870.1,620.97,249.13
ORD07339,8/14/2024,East,Office Supplies,Storage,5,271.11,201.74,1355.55,1008.7,346.85
ORD07340,2/25/2023,West,Technology,Phones,1,281.56,211.93,281.56,211.93,69.63
ORD07341,5/29/2025,East,Technology,Laptops,4,178.54,135.99,714.16,543.96,170.2
ORD07342,5/11/2023,West,Office Supplies,Paper,4,298.09,194.81,1192.36,779.24,413.12
ORD07343,6/14/2025,South,Furniture,Bookcases,9,373.74,204.16,3363.66,1837.44,1526.22
ORD07344,8/25/2022,East,Furniture,Tables,4,339.69,232.48,1358.76,929.92,428.84
ORD07345,10/5/2024,North,Furniture,Tables,9,398.88,220.09,3589.92,1980.81,1609.11
ORD07346,8/7/2022,North,Furniture,Tables,6,351.25,267.85,2107.5,1607.1,500.4
ORD07347,4/6/2023,South,Office Supplies,Storage,7,344.01,181.84,2408.07,1272.88,1135.19
ORD07348,10/25/2023,West,Furniture,Chairs,1,487.59,388.56,487.59,388.56,99.03
ORD07349,9/27/2023,North,Furniture,Bookcases,1,154.78,107.94,154.78,107.94,46.84
ORD07350,3/13/2025,East,Office Supplies,Binders,9,355.78,203.36,3202.02,1830.24,1371.78
ORD07351,9/16/2024,North,Furniture,Tables,9,321.55,165.6,2893.95,1490.4,1403.55
ORD07352,7/8/2022,North,Office Supplies,Binders,5,336.53,205.13,1682.65,1025.65,657
ORD07353,9/12/2022,West,Office Supplies,Storage,9,161.29,89.22,1451.61,802.98,648.63
ORD07354,3/9/2022,East,Technology,Laptops,5,432.03,329.15,2160.15,1645.75,514.4
ORD07355,9/8/2023,West,Office Supplies,Binders,5,68.88,41.17,344.4,205.85,138.55
ORD07356,12/2/2022,South,Office Supplies,Storage,9,253.77,160.29,2283.93,1442.61,841.32
ORD07357,11/2/2023,South,Technology,Laptops,7,166.33,88.31,1164.31,618.17,546.14
ORD07358,3/31/2024,South,Technology,Accessories,5,243.89,187.55,1219.45,937.75,281.7
ORD07359,5/23/2024,South,Furniture,Tables,2,196.12,127.09,392.24,254.18,138.06
ORD07360,12/3/2025,South,Office Supplies,Storage,4,299.45,233.51,1197.8,934.04,263.76
ORD07361,10/27/2022,East,Furniture,Chairs,6,404.58,224.53,2427.48,1347.18,1080.3
ORD07362,12/23/2022,East,Technology,Laptops,9,485.72,319.05,4371.48,2871.45,1500.03
ORD07363,9/13/2022,West,Technology,Laptops,4,173.93,129.93,695.72,519.72,176
ORD07364,10/4/2024,West,Furniture,Chairs,8,396.98,292.71,3175.84,2341.68,834.16
ORD07365,12/19/2022,West,Office Supplies,Paper,2,260.57,191.51,521.14,383.02,138.12
ORD07366,6/8/2023,North,Office Supplies,Storage,5,52.43,31.41,262.15,157.05,105.1
ORD07367,8/7/2024,West,Office Supplies,Storage,7,151.34,105.27,1059.38,736.89,322.49
ORD07368,1/26/2024,North,Furniture,Bookcases,7,166.56,104.43,1165.92,731.01,434.91
ORD07369,10/11/2022,South,Technology,Laptops,1,364.82,193.32,364.82,193.32,171.5
ORD07370,8/28/2025,West,Office Supplies,Storage,9,171.05,105.81,1539.45,952.29,587.16
ORD07371,4/9/2022,West,Office Supplies,Paper,3,449.34,248.76,1348.02,746.28,601.74
ORD07372,7/16/2022,South,Technology,Laptops,9,430.11,234.66,3870.99,2111.94,1759.05
ORD07373,4/27/2023,North,Office Supplies,Binders,9,349.27,182.78,3143.43,1645.02,1498.41
ORD07374,5/27/2024,East,Furniture,Chairs,8,491.56,247.32,3932.48,1978.56,1953.92
ORD07375,6/3/2025,West,Office Supplies,Binders,9,123.98,89.84,1115.82,808.56,307.26
ORD07376,9/7/2023,South,Furniture,Chairs,7,457.57,271.5,3202.99,1900.5,1302.49
ORD07377,9/10/2023,West,Technology,Laptops,6,25.08,14.67,150.48,88.02,62.46
ORD07378,10/20/2025,North,Furniture,Bookcases,4,273.05,144.71,1092.2,578.84,513.36
ORD07379,1/3/2023,East,Furniture,Tables,9,145.48,95.83,1309.32,862.47,446.85
ORD07380,7/24/2023,North,Technology,Laptops,6,251.34,132.32,1508.04,793.92,714.12
ORD07381,8/13/2023,East,Furniture,Bookcases,5,207.47,108.52,1037.35,542.6,494.75
ORD07382,1/3/2025,West,Office Supplies,Storage,2,415.81,247.47,831.62,494.94,336.68
ORD07383,12/1/2024,East,Technology,Laptops,6,30.68,19.74,184.08,118.44,65.64
ORD07384,2/26/2023,South,Furniture,Chairs,8,484.83,268.61,3878.64,2148.88,1729.76
ORD07385,4/15/2024,East,Technology,Laptops,5,33.32,21.92,166.6,109.6,57
ORD07386,4/19/2025,North,Technology,Laptops,2,286.43,149.69,572.86,299.38,273.48
ORD07387,6/29/2023,South,Technology,Phones,4,50.58,30.22,202.32,120.88,81.44
ORD07388,3/12/2022,North,Office Supplies,Paper,3,101.07,68.05,303.21,204.15,99.06
ORD07389,2/2/2025,South,Office Supplies,Binders,4,159.9,88,639.6,352,287.6
ORD07390,5/8/2025,West,Technology,Phones,7,291.43,202.05,2040.01,1414.35,625.66
ORD07391,1/29/2025,North,Technology,Laptops,9,418.89,300.77,3770.01,2706.93,1063.08
ORD07392,2/7/2024,West,Furniture,Bookcases,8,355.6,198.01,2844.8,1584.08,1260.72
ORD07393,11/3/2022,West,Technology,Accessories,1,185.68,103.19,185.68,103.19,82.49
ORD07394,1/12/2023,North,Furniture,Bookcases,9,338.48,178.04,3046.32,1602.36,1443.96
ORD07395,10/17/2023,South,Furniture,Chairs,2,447.96,337.62,895.92,675.24,220.68
ORD07396,11/9/2023,North,Furniture,Chairs,6,412.74,314.64,2476.44,1887.84,588.6
ORD07397,2/3/2023,East,Office Supplies,Binders,4,106.81,57.98,427.24,231.92,195.32
ORD07398,8/9/2022,North,Office Supplies,Paper,2,250.36,157.3,500.72,314.6,186.12
ORD07399,7/1/2022,West,Technology,Phones,1,212.66,116.71,212.66,116.71,95.95
ORD07400,11/3/2022,East,Furniture,Chairs,1,306.21,213.18,306.21,213.18,93.03
ORD07401,6/6/2023,West,Technology,Laptops,5,391.09,307.01,1955.45,1535.05,420.4
ORD07402,11/20/2025,South,Technology,Laptops,1,62.49,44.96,62.49,44.96,17.53
ORD07403,10/10/2024,North,Technology,Laptops,1,265.36,202.5,265.36,202.5,62.86
ORD07404,1/4/2022,East,Office Supplies,Storage,6,426.36,323.28,2558.16,1939.68,618.48
ORD07405,5/12/2024,South,Office Supplies,Storage,4,377.09,229.15,1508.36,916.6,591.76
ORD07406,4/27/2024,North,Furniture,Bookcases,3,49.18,29.16,147.54,87.48,60.06
ORD07407,3/14/2024,East,Office Supplies,Binders,7,155.39,82.92,1087.73,580.44,507.29
ORD07408,7/28/2025,North,Furniture,Tables,9,266.41,196.78,2397.69,1771.02,626.67
ORD07409,8/3/2022,West,Office Supplies,Storage,5,288.17,190.96,1440.85,954.8,486.05
ORD07410,8/29/2024,East,Office Supplies,Storage,6,241.25,152.66,1447.5,915.96,531.54
ORD07411,12/14/2025,West,Technology,Phones,7,233.04,151.04,1631.28,1057.28,574
ORD07412,4/11/2022,South,Technology,Phones,1,435.28,326.29,435.28,326.29,108.99
ORD07413,8/20/2024,South,Office Supplies,Paper,1,131.53,78.98,131.53,78.98,52.55
ORD07414,7/27/2023,South,Furniture,Bookcases,2,249.8,180.1,499.6,360.2,139.4
ORD07415,8/25/2025,South,Furniture,Bookcases,8,238.2,180.51,1905.6,1444.08,461.52
ORD07416,10/20/2023,North,Furniture,Chairs,4,443.05,347.27,1772.2,1389.08,383.12
ORD07417,7/27/2024,West,Furniture,Bookcases,4,93.44,59.96,373.76,239.84,133.92
ORD07418,12/22/2024,South,Technology,Laptops,7,309.01,233.77,2163.07,1636.39,526.68
ORD07419,8/14/2022,East,Office Supplies,Storage,1,233.88,165.26,233.88,165.26,68.62
ORD07420,4/15/2022,West,Furniture,Chairs,3,338.21,251.82,1014.63,755.46,259.17
ORD07421,2/11/2024,East,Technology,Phones,8,389.52,269.07,3116.16,2152.56,963.6
ORD07422,12/19/2025,South,Furniture,Chairs,7,269.32,164.3,1885.24,1150.1,735.14
ORD07423,7/2/2025,South,Office Supplies,Binders,7,170.04,94.92,1190.28,664.44,525.84
ORD07424,3/5/2023,South,Technology,Laptops,6,184.65,116.07,1107.9,696.42,411.48
ORD07425,3/10/2023,West,Furniture,Chairs,7,386.2,206.85,2703.4,1447.95,1255.45
ORD07426,5/15/2025,East,Office Supplies,Binders,5,278.41,162.1,1392.05,810.5,581.55
ORD07427,11/17/2024,South,Furniture,Chairs,4,300.62,158.74,1202.48,634.96,567.52
ORD07428,11/13/2023,North,Office Supplies,Paper,2,290.34,206.67,580.68,413.34,167.34
ORD07429,9/21/2025,North,Office Supplies,Binders,9,356.67,254.09,3210.03,2286.81,923.22
ORD07430,8/11/2023,South,Office Supplies,Storage,6,139.12,71.61,834.72,429.66,405.06
ORD07431,12/28/2024,West,Office Supplies,Storage,3,354.15,196.9,1062.45,590.7,471.75
ORD07432,5/15/2024,West,Technology,Laptops,3,237.35,189.76,712.05,569.28,142.77
ORD07433,1/16/2024,South,Office Supplies,Binders,5,72.56,42.85,362.8,214.25,148.55
ORD07434,4/5/2025,East,Office Supplies,Storage,2,425.16,281.76,850.32,563.52,286.8
ORD07435,5/13/2024,South,Furniture,Bookcases,6,69.53,40.3,417.18,241.8,175.38
ORD07436,1/3/2023,South,Office Supplies,Storage,7,476.53,297.53,3335.71,2082.71,1253
ORD07437,9/8/2022,North,Technology,Laptops,3,62.58,37.17,187.74,111.51,76.23
ORD07438,5/8/2024,South,Technology,Phones,5,493.67,292.84,2468.35,1464.2,1004.15
ORD07439,5/5/2024,West,Furniture,Chairs,8,277.31,202.78,2218.48,1622.24,596.24
ORD07440,4/8/2025,South,Technology,Laptops,4,398.16,279.82,1592.64,1119.28,473.36
ORD07441,1/18/2025,East,Furniture,Bookcases,9,68.54,54.08,616.86,486.72,130.14
ORD07442,7/15/2023,North,Furniture,Chairs,6,360.94,278.91,2165.64,1673.46,492.18
ORD07443,10/21/2022,West,Office Supplies,Paper,9,265.33,186.84,2387.97,1681.56,706.41
ORD07444,7/7/2024,West,Furniture,Tables,3,357.78,182.47,1073.34,547.41,525.93
ORD07445,3/19/2025,South,Technology,Phones,7,228.68,128.72,1600.76,901.04,699.72
